name,card_number,bank_name,transaction_date,amount,location,transaction_type,description,merchant,transaction_id,transaction_status,country,is_fraud,dataset
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-13T15:44:24,80.93,Mumbai,Credit,Hotel Booking,OYO,04a79c53-4d35-4db5-9456-f06a6eab45be,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-13T17:08:23,29.53,Ahmedabad,Debit,Home Improvement,IKEA,31eaeeec-b428-499b-9c93-ed02eb38eed4,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-13T18:39:36,41.4,Chennai,Credit,Clothing Purchase,H&M,6d79b9b9-1adb-4415-a868-f60729767880,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-14T20:05:19,12.85,Delhi,Debit,Utility Bill Payment,Paytm,d6566468-600d-47e2-bb4b-415d9009eae1,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-14T21:59:04,77.91,Hyderabad,Debit,Medical Expense,Apollo,7c99490b-3883-4bae-b8d9-396d5ec050de,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-14T23:11:40,20.35,Mumbai,Credit,Restaurant Dining,Zomato,f2aa506a-868b-4d10-986e-9bc55b8e182c,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-15T04:59:09,32.0,Hyderabad,Debit,Grocery Shopping,Big Bazaar,776abeae-6416-4f53-8f39-dd40f385adc5,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-15T21:01:08,21.35,Sydney,Debit,Entertainment,BookMyShow,6b214e67-54fa-484f-8e72-f686e4bcabb6,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-16T21:56:25,5.8,Hyderabad,Credit,Online Purchase,Amazon,bee14f5c-689e-4806-902b-22929515f78b,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-16T23:12:57,41.15,Bangalore,Credit,Clothing Purchase,H&M,b4f84172-c42b-4061-8242-69b10c20e537,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-17T01:17:09,11.07,Jaipur,Debit,Utility Bill Payment,Paytm,9e7d33cf-b6d1-4438-bcb4-b403a3ca3fe0,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-17T01:37:22,65.17,Ahmedabad,Credit,Gift Purchase,Archies,dbefeefa-a9f2-4caf-84fd-5c3c7b25990d,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-17T19:35:42,16.59,Singapore,Credit,Restaurant Dining,Zomato,e9df52cf-35c1-43af-982c-dab54dae4ff9,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-18T11:22:07,5.87,Pune,Debit,Electronics Purchase,Croma,64e8608a-c3bf-4576-b720-49363be0451a,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-19T07:11:33,6.38,Delhi,Debit,Electronics Purchase,Croma,090d34ec-abab-4d52-9e70-1096e6683815,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-19T13:05:42,5.13,Ahmedabad,Credit,Travel Expense,IRCTC,b5217125-f831-4b16-a425-957b7cb136f8,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-19T17:36:04,15.91,Chennai,Credit,Medical Expense,Apollo,70cf0d2f-ad29-4cbb-9490-e16ea0faf6a7,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-19T21:21:34,17.91,Delhi,Credit,Entertainment,BookMyShow,8fb69455-143d-4067-93f0-8387f1f91f34,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-20T01:47:00,62.66,Dubai,Credit,Utility Bill Payment,Paytm,eaea78f8-3992-4459-9367-64704f62f8df,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-20T06:43:17,22.43,Jaipur,Debit,Cash Withdrawal,ATM,6065fb1d-f27f-41b0-8171-7c85eb7133ce,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-21T01:17:23,6.31,Mumbai,Credit,Cash Withdrawal,ATM,c966ae5d-ce26-42a1-b61c-f812e10ceeff,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-21T13:53:29,13.96,Singapore,Credit,Credit Card Bill Payment,SBI,29ec865c-ec5c-4bee-bbd9-30cf49070b22,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-23T08:45:50,263.44,Jaipur,Debit,Credit Card Bill Payment,SBI,35ee4c1d-8b90-4c24-9dea-e72f5ddf63e5,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-23T18:57:09,21.21,Hyderabad,Credit,Entertainment,BookMyShow,d67d729a-fb0f-4621-9b75-912d1397bf6b,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-24T10:23:56,27.75,Kolkata,Debit,Credit Card Bill Payment,SBI,6d768cf1-2840-41e7-a75c-1757fcbdf7d8,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-25T01:25:31,49.79,Mumbai,Credit,Restaurant Dining,Zomato,21c37e63-c096-46a1-9809-7ebed28ff37b,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-25T18:26:57,146.85,Chennai,Debit,Education Expense,Coursera,74cb1f51-1104-47ba-a13d-8293664dba74,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-25T23:23:34,24.59,Bangalore,Credit,Hotel Booking,OYO,e8036d00-f9c1-48fd-80b9-be0c6aa03f12,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-26T00:46:50,29.46,Pune,Credit,Flight Ticket,SpiceJet,6fab9d24-dbbe-4279-abd9-cecda390b0a9,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-26T05:49:18,13.38,Lucknow,Debit,Gift Purchase,Archies,eaceaf08-2b14-4703-9335-46ee417f7b79,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-26T21:23:05,24.29,Mumbai,Credit,Electronics Purchase,Croma,0e3cba0b-9065-4f06-9509-365891200402,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-27T03:33:51,89.84,Lucknow,Debit,Cash Withdrawal,ATM,b1228999-62fc-42af-8413-7ee81a1cf9bc,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-28T07:48:21,175.55,Pune,Credit,Entertainment,BookMyShow,09a835ba-990a-4f49-93b0-0ad612911ffc,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-30T06:31:21,51.23,Delhi,Debit,Medical Expense,Apollo,4744d890-0ceb-4112-99ab-523a3c34bc5e,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-30T11:46:40,152.64,Mumbai,Credit,Medical Expense,Apollo,20352058-db37-4861-bdb9-a6177facc54c,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-01-30T18:45:15,17.82,Lucknow,Credit,Utility Bill Payment,Paytm,768615e3-c11b-462d-92d0-cb498a12285a,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-01T02:01:10,59.91,Delhi,Credit,Grocery Shopping,Big Bazaar,92171322-9068-483f-aa9f-0b2ab7d2504c,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-01T03:02:57,96.75,Jaipur,Debit,Online Purchase,Amazon,46383e1d-65d7-483e-b378-ed0d7a0c199a,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-01T06:17:01,32.93,New York,Debit,Fuel Expense,Indian Oil,14b05657-f88c-430e-9770-8810bc104ba1,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-01T20:05:00,37.25,Lucknow,Debit,Clothing Purchase,H&M,bb8a30ea-4e36-4a5a-8a4c-27fa1fc0cf26,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-02T14:22:38,3.87,Tokyo,Credit,Utility Bill Payment,Paytm,58707d0a-0ced-408e-b81d-b4301494b96f,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-02T19:41:29,6.35,Ahmedabad,Debit,Hotel Booking,OYO,e36cde6e-60d5-4ef4-ac40-24065cf7b011,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-03T03:41:06,13.95,Ahmedabad,Credit,Entertainment,BookMyShow,a98a9266-916f-40a3-95a9-7fc5336be2fa,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-03T11:41:34,13.41,Ahmedabad,Debit,Travel Expense,IRCTC,8a088f7f-8d8d-48f1-9be5-043c9acae2f3,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-03T16:09:21,15.41,Mumbai,Debit,Investment,Zerodha,2c1e930e-d080-4af2-a400-54cf230e0840,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-04T03:47:57,13.29,Mumbai,Debit,Restaurant Dining,Zomato,cf286399-5115-4303-90a2-a19ab6d5bfda,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-04T22:48:15,18.82,Mumbai,Credit,Restaurant Dining,Zomato,f8983d64-de33-42b1-9257-f24500a170fa,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-05T11:45:36,62.3,Kolkata,Credit,Clothing Purchase,H&M,fb2fccde-241d-480c-ae62-841fdff53ece,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-05T15:00:28,18.06,Ahmedabad,Credit,Fuel Expense,Indian Oil,e30b8a69-3601-42e4-a0df-0d8a032b9f04,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-05T19:10:00,22.65,Lucknow,Credit,Entertainment,BookMyShow,e27b4cf6-3f88-4a56-9249-47d1475636a4,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-06T09:56:52,64.49,San Francisco,Credit,Gift Purchase,Archies,987fc82d-5578-4e98-aa46-6358570cc159,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-06T13:59:17,14.11,Lucknow,Debit,Fuel Expense,Indian Oil,c25d337f-760a-4fde-bbc5-c6c7cc634ded,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-07T08:44:34,21.73,Chennai,Credit,Online Purchase,Amazon,afc8db70-ac7d-4597-8c83-ff2ea831b0b5,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-08T00:37:40,5.07,Delhi,Credit,Restaurant Dining,Zomato,8fd79132-d159-472b-99e6-78afaf2a1ff0,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-08T12:40:17,118.94,Delhi,Debit,Clothing Purchase,H&M,eefc0c6c-7fb0-49ba-a183-1bc745ff9d04,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-08T18:07:18,15.15,Hyderabad,Credit,Travel Expense,IRCTC,e09d1bae-81dd-412b-aed8-c6f7ec27225d,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-09T08:56:18,23.66,Chennai,Credit,Home Improvement,IKEA,ca3c14e4-e342-448a-a814-c8618ebb547c,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-09T18:16:06,11.58,Kolkata,Credit,Credit Card Bill Payment,SBI,0ff7e290-e3ce-4b11-9759-ae0e5ed3a1f3,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-10T00:35:47,27.0,Chennai,Debit,Utility Bill Payment,Paytm,04ce2fdd-dd50-4f57-8816-df0b573f7643,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-10T01:51:31,7.04,Delhi,Credit,Gift Purchase,Archies,1a58f618-538a-4ecc-a2df-c9f6266a9eb0,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-10T06:48:13,280.27,Bangalore,Credit,Jewelry Purchase,Tanishq,d16d1212-16b8-4b6d-9787-f347c9013b35,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-10T16:50:06,15.57,Mumbai,Credit,Flight Ticket,SpiceJet,7a41383b-868e-4b48-99df-16df8aeea5cf,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-10T17:25:52,38.85,Lucknow,Credit,Travel Expense,IRCTC,1e5f6284-740b-43ef-9dbb-f68b117b4d03,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-10T17:54:57,76.9,Tokyo,Debit,Travel Expense,IRCTC,e6e35493-a0cf-4ae5-a9ee-a41b01390a13,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-10T18:31:58,60.77,Ahmedabad,Debit,Grocery Shopping,Big Bazaar,a838a456-6cb9-472e-9750-d62e76b0a014,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-10T21:30:50,11.12,Jaipur,Debit,Clothing Purchase,H&M,18752528-dfde-4bb8-9a9d-22e662f0c63c,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-10T23:27:09,143.37,Delhi,Credit,Restaurant Dining,Zomato,2542b0eb-03d4-4d66-833e-32fce790b4de,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-11T09:19:36,33.69,Lucknow,Debit,Fuel Expense,Indian Oil,5189c5ad-af22-476c-8b47-6008fd34bbe9,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-11T13:33:51,38.67,Sydney,Debit,Travel Expense,IRCTC,d8d0c40e-abc8-4b49-a810-88d78516c9fc,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-11T14:47:11,37.75,Pune,Debit,Utility Bill Payment,Paytm,8bac6cc7-666b-402a-83d1-eceb4e671118,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-11T19:46:21,194.93,Singapore,Credit,Investment,Zerodha,f4d0319d-f497-476b-9bda-07bad7a03787,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-12T00:51:05,5.5,Delhi,Debit,Clothing Purchase,H&M,7f359aa9-9780-4abd-a8ba-8cb92b35912a,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-12T06:35:05,30.47,Pune,Debit,Grocery Shopping,Big Bazaar,4d28e413-17da-4ce5-8ad5-f562bb9ab1f6,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-12T10:17:54,8.06,Jaipur,Credit,Grocery Shopping,Big Bazaar,ef86bb7a-c40c-495f-b85d-7893a83b4e19,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-12T21:47:31,22.14,Dubai,Debit,Medical Expense,Apollo,32480ddc-e649-4777-86d1-044854093567,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-13T05:21:57,31.83,Dubai,Credit,Credit Card Bill Payment,SBI,604becd5-aeb4-4980-9e62-1227b5ce9d91,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-13T12:48:12,60.58,Kolkata,Credit,Jewelry Purchase,Tanishq,7be488a4-b074-4674-8760-6a9811aac099,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-13T23:31:54,57.67,Pune,Debit,Hotel Booking,OYO,467c1d15-23eb-4923-81d0-32005b67519c,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-14T00:17:02,37.3,Lucknow,Credit,Clothing Purchase,H&M,1a600c2f-7d7d-46d7-bb37-3d9bf6f5556d,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-14T01:21:40,1.34,Jaipur,Credit,Entertainment,BookMyShow,3dc8979d-4042-4d18-bced-417c283f7321,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-14T02:46:58,30.45,Chennai,Debit,Credit Card Bill Payment,SBI,33445628-92a3-42e7-a4ec-a76b1203d567,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-14T07:00:58,58.24,Chennai,Debit,Clothing Purchase,H&M,7d65be9c-7890-4659-969c-0bedd2084251,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-14T07:36:42,15.1,Delhi,Credit,Cash Withdrawal,ATM,5ca29432-3bbe-4128-adba-a39be199f372,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-15T00:59:13,22.04,Jaipur,Debit,Jewelry Purchase,Tanishq,2d156822-68c6-44f4-bc9b-a8c14403d2c2,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-15T12:32:37,27.37,Bangalore,Credit,Gift Purchase,Archies,6f98c665-a6d9-442e-9f15-9593575875d2,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-16T00:11:41,37.44,Paris,Debit,Flight Ticket,SpiceJet,6804b419-b6ba-4284-8e63-a92dd45ef33e,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-16T07:00:51,6.6,Jaipur,Credit,Investment,Zerodha,a3612e35-d0cd-424d-8937-7b4f5feeaaec,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-16T08:21:56,6.23,Mumbai,Credit,Flight Ticket,SpiceJet,3fc10efc-75b7-478f-b274-8c82c68c476f,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-16T11:52:20,139.62,Ahmedabad,Credit,Flight Ticket,SpiceJet,bdf59c9e-6396-4b0e-8743-8a0832fc0780,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-16T12:07:14,121.16,Hyderabad,Debit,Flight Ticket,SpiceJet,18deeeb5-514b-499d-9f33-b4863e58dadb,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-16T21:24:24,6.87,Jaipur,Debit,Education Expense,Coursera,ac321c90-0910-4210-9c78-5a95c1c95d40,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-16T21:48:04,68.88,Pune,Debit,Clothing Purchase,H&M,14a39822-7ad1-4af4-9127-7ecc4ead5b57,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-17T13:58:40,20.94,Kolkata,Credit,Credit Card Bill Payment,SBI,47999ed5-3dfc-4f4c-8535-7dbc26fc8b7c,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-17T14:14:09,177.44,Mumbai,Debit,Credit Card Bill Payment,SBI,7594820d-7978-4a9f-9704-5d9af796d69b,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-17T20:17:41,24.5,Bangalore,Debit,Utility Bill Payment,Paytm,d4a71be2-43c3-4cf6-afcc-2c48c6b89abe,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-18T07:59:40,6.72,Lucknow,Credit,Electronics Purchase,Croma,c16e1271-8b2d-473e-83c3-c529279fc35a,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-18T16:20:11,25.42,London,Credit,Entertainment,BookMyShow,b6cf6e47-3dda-4994-ad4c-fcefd6895e16,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-18T19:28:15,21.41,Mumbai,Credit,Entertainment,BookMyShow,d0fb0a55-f810-4b43-bf29-8723ece79e2c,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-18T22:13:54,50.54,Chennai,Debit,Education Expense,Coursera,3b3ba18a-e293-4f6b-b6af-d49bdce6cb26,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-19T05:58:53,6.75,Lucknow,Credit,Restaurant Dining,Zomato,63669278-0a5a-4111-bb96-52123174363b,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-19T07:55:46,116.13,Pune,Debit,Flight Ticket,SpiceJet,4e522d6b-f883-4192-a838-25bae45f9613,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-19T12:53:10,151.87,Lucknow,Credit,Medical Expense,Apollo,d0aa637a-51d0-49e8-a438-fff5d19cc989,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-19T16:58:49,7.7,Ahmedabad,Credit,Clothing Purchase,H&M,b652d76e-e2f7-496a-8f7d-5fc1902e5fcf,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-19T19:43:18,39.82,Mumbai,Credit,Utility Bill Payment,Paytm,a0f9894e-80f8-4fa3-8ab9-5beff6f83cc3,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-19T21:25:38,9.13,Bangalore,Credit,Jewelry Purchase,Tanishq,7aaf3f5e-43f0-440e-b4c4-f39034f904c6,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-20T09:10:04,66.79,Jaipur,Debit,Fuel Expense,Indian Oil,97c79449-a363-4594-94d5-99358c94f505,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-20T11:43:51,23.89,Hyderabad,Debit,Home Improvement,IKEA,3fb3ecb0-a66c-43bb-b4fc-775fded8c211,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-20T23:47:06,50.28,Lucknow,Debit,Restaurant Dining,Zomato,975f6371-30e1-4809-a717-88bf4adabce3,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-21T05:26:28,25.52,Paris,Debit,Hotel Booking,OYO,2132560f-9273-42c3-ae52-63a9279a5e46,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-21T12:10:45,10.24,Chennai,Debit,Credit Card Bill Payment,SBI,d75f46e7-6e02-4704-a1e5-a34015fc5e0f,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-21T17:01:42,4.58,Lucknow,Credit,Clothing Purchase,H&M,3f383097-cf9a-4ca2-84ef-72ab03660786,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-21T17:06:52,7.79,Mumbai,Debit,Hotel Booking,OYO,b8b01e6c-c2f9-421b-9a1e-520163326445,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-23T02:34:35,200.39,Jaipur,Debit,Gift Purchase,Archies,4572b986-40ce-4b10-b7bd-551e48c3d671,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-23T05:02:28,26.77,Lucknow,Debit,Home Improvement,IKEA,2675a84a-6d4c-401c-9c8c-0a87832f3ced,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-23T20:14:23,23.12,Ahmedabad,Debit,Clothing Purchase,H&M,66640b0c-7f51-4249-92c7-4dc39d30cc57,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-23T20:43:28,207.45,Mumbai,Debit,Jewelry Purchase,Tanishq,e7c74179-beb2-4aac-9898-72c95f78b2e4,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-24T17:15:03,42.16,Dubai,Credit,Jewelry Purchase,Tanishq,cb903ec5-a77e-41e9-97d6-c91a7840be47,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-24T20:18:04,41.5,Dubai,Credit,Entertainment,BookMyShow,772c961e-ecd5-458a-9a60-5c0f36668ce6,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-25T00:34:00,56.14,San Francisco,Debit,Clothing Purchase,H&M,79cb9c1e-6bf4-4a67-a58a-1a0c12421dbc,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-25T01:22:43,38.53,Kolkata,Debit,Utility Bill Payment,Paytm,aa473cb4-3e07-46d1-b9f4-6e5486cf0ef7,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-25T05:18:38,32.6,London,Credit,Restaurant Dining,Zomato,520fc222-b613-49a7-9aa0-a7a12fbed10f,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-25T10:54:07,43.64,Hyderabad,Debit,Investment,Zerodha,f6fe253d-52ee-421f-84fb-8076abe900c2,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-25T18:08:29,6.38,Berlin,Credit,Electronics Purchase,Croma,11615fa0-64c8-462b-b929-086a5dc4d771,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-27T12:48:42,11.48,Ahmedabad,Debit,Investment,Zerodha,e28458a7-81eb-4c5c-953e-2dcab18279bc,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-27T19:40:08,19.43,Mumbai,Credit,Entertainment,BookMyShow,e11af18a-aca3-4491-a083-8f9b3fd1bb16,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-27T21:16:39,25.78,Jaipur,Credit,Salary Credit,Company Pvt Ltd,539059d1-c9aa-4a9d-b1ba-5c879159a267,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-02-27T23:04:46,28.55,Mumbai,Debit,Entertainment,BookMyShow,f1035355-c0f7-478d-b8e4-ac3c53e4c166,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-03-01T15:24:55,4.07,Kolkata,Credit,Investment,Zerodha,bd7579ca-1b8d-448b-ae1b-2da780fc920b,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-03-01T21:25:21,57.29,Ahmedabad,Debit,Investment,Zerodha,887fbc5d-95e1-42a8-b922-f1f1d22cb6b4,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-03-02T01:19:37,43.75,Mumbai,Credit,Electronics Purchase,Croma,a82fdba1-b1d1-48db-89a4-aec08cc8d31d,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-03-02T04:19:20,6.19,Delhi,Debit,Gift Purchase,Archies,b246f259-5f1e-4818-8036-a8a8845cf3a4,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-03-02T06:27:25,13.09,Lucknow,Credit,Gift Purchase,Archies,d253619d-fce4-44bf-a927-230f267913cc,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-03-02T14:07:29,10.27,Tokyo,Credit,Flight Ticket,SpiceJet,50dd1dc1-c6a8-4bda-88b8-72014699d8cb,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-03-02T17:52:31,50.94,Sydney,Debit,Entertainment,BookMyShow,e4ff451c-4478-4d17-9fc5-fe1bc546c60f,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2021-03-02T23:01:10,19.2,Pune,Debit,Home Improvement,IKEA,6473acfd-17a7-4444-a3ff-8e9dfb0d5e71,Success,India,False,train
